customer_id,subscription_type,monthly_revenue,tenure_months,country,industry,sessions_30d,sessions_90d,days_since_last_login,days_since_last_core_action,login_frequency_change,session_duration_change,ticket_count,support_sentiment,error_rate,failed_api_calls,rage_click_count,billing_page_visits,downgrade_page_visits,invoice_download_frequency,trial_expiry_days,tier_capacity_utilization,export_frequency,api_usage,api_limit_usage,seat_limit_usage,churned
CUST-001178,Starter,49.88,11,Netherlands,SaaS,9,29,5,9,-0.2946,-0.2506,1,-0.0762,0.062,1,1,1,0,0,-1,0.7285,5,124,0.0124,0.565,0
CUST-001179,Business,840.99,1,Australia,HR Tech,9,34,2,8,0.0391,0.0003,1,-0.3751,0.1686,3,1,2,0,1,-1,0.7067,6,979,0.0979,0.3646,1
CUST-001180,Professional,121.71,16,India,Other,7,36,9,12,0.0255,0.1729,0,0.4068,0.1357,2,2,3,0,0,-1,0.443,7,1159,0.1159,0.372,0
CUST-001181,Enterprise,4321.04,16,US,HealthTech,10,36,1,4,0.1133,0.3384,2,-0.1344,0.0354,0,3,0,1,1,-1,0.4784,0,509,0.0509,0.3101,1
CUST-001182,Starter,41.66,1,US,Legal Tech,10,26,10,18,0.1331,0.3687,1,-1.0,0.2149,5,1,0,1,0,-1,0.7971,2,1279,0.1279,0.446,1
CUST-001183,Professional,148.79,64,US,E-Commerce,9,45,11,20,0.1016,-0.0737,2,1.0,0.0679,4,1,2,1,0,-1,0.4329,2,214,0.0214,0.4919,0
CUST-001184,Enterprise,3566.33,14,US,E-Commerce,8,45,12,20,0.0581,-0.2468,0,-0.1282,0.1061,1,0,2,0,0,-1,0.0938,3,191,0.0191,0.6588,0
CUST-001185,Starter,32.51,14,Germany,EdTech,5,28,4,10,0.0167,-0.0797,0,-0.1306,0.055,3,1,2,0,1,-1,0.6003,4,965,0.0965,0.2758,0
CUST-001186,Enterprise,1592.04,13,Germany,MarTech,7,33,1,10,0.1994,-0.2954,29,0.7686,0.0021,0,0,23,1,1,-1,0.2563,7,164,0.0164,0.6584,0
CUST-001187,Professional,151.21,16,UK,HR Tech,2,31,0,3,-0.6718,-0.0543,7,-0.3833,0.0518,0,2,0,0,1,-1,0.403,2,1005,0.1005,0.3934,1
CUST-001188,Starter,55.9,5,UK,E-Commerce,6,26,9,16,0.4633,-0.0854,2,0.5546,0.2004,1,1,2,1,1,-1,0.2938,4,136,0.0136,0.348,1
CUST-001189,Starter,74.38,6,Australia,Legal Tech,10,41,15,24,-0.6613,0.1819,3,-0.135,0.0738,3,0,1,0,1,-1,0.4663,3,593,0.0593,0.2963,0
CUST-001190,Business,906.86,12,Australia,MarTech,7,27,7,9,-0.3237,-0.5515,1,-0.4295,0.2717,1,1,1,1,2,-1,0.2008,3,852,0.0852,0.2779,0
CUST-001191,Starter,53.52,29,US,SaaS,7,39,1,3,-0.068,-0.1834,4,0.7823,0.0317,0,0,1,1,0,-1,0.7056,6,1012,0.1012,0.1389,0
CUST-001192,Professional,106.41,1,Netherlands,SaaS,9,32,19,25,0.2018,-0.1814,1,0.4692,0.0106,6,2,3,0,1,-1,0.3128,7,1677,0.1677,0.2274,0
CUST-001193,Starter,55.76,16,Singapore,PropTech,12,32,31,39,-0.8986,0.2968,0,0.468,0.0246,1,0,0,2,0,-1,0.5929,6,178,0.0178,0.0882,0
CUST-001194,Professional,239.96,29,US,Other,10,25,3,6,-0.0084,-0.2785,1,0.2471,0.1114,1,2,0,0,0,-1,0.8171,1,392,0.0392,0.2286,0
CUST-001195,Starter,45.96,3,UK,MarTech,8,31,6,9,0.2377,0.0567,1,0.3396,0.3378,1,2,1,0,0,-1,0.4088,6,1567,0.1567,0.0776,0
CUST-001196,Business,465.64,1,Germany,Other,3,41,10,10,0.2984,-0.032,4,-0.3929,0.3542,0,2,1,2,0,-1,0.2611,5,5,0.0005,0.4563,1
CUST-001197,Enterprise,2474.99,6,Singapore,Legal Tech,16,38,9,9,-0.2092,0.2608,1,0.1446,0.1534,1,0,0,1,1,-1,0.6746,3,477,0.0477,0.2576,0
CUST-001198,Enterprise,4200.56,15,Brazil,HR Tech,9,30,24,26,-0.0903,0.149,0,-0.2715,0.3596,3,1,0,0,0,-1,0.05,0,80,0.008,0.9226,1
CUST-001199,Business,609.75,2,US,MarTech,6,33,0,6,-0.1848,0.0303,2,-0.4556,0.0889,0,0,2,0,3,-1,0.7348,1,290,0.029,0.7314,1
CUST-001200,Starter,69.6,9,UK,E-Commerce,4,39,6,14,-0.1178,-0.1387,1,0.2644,0.1552,0,0,0,0,1,-1,0.5386,4,43,0.0043,0.3097,0
CUST-001201,Business,590.71,14,Germany,HR Tech,3,26,8,11,-0.3095,-0.4631,2,0.5633,0.0598,2,2,2,1,2,-1,0.6104,1,205,0.0205,0.1635,0
CUST-001202,Starter,37.18,16,Germany,PropTech,3,29,15,16,-0.2668,0.0618,1,-0.0533,0.1061,1,1,1,2,1,-1,0.5107,5,588,0.0588,0.8832,0
CUST-001203,Starter,50.79,5,US,Other,2,26,14,19,0.1303,0.1326,0,0.0152,0.0073,0,1,0,1,0,-1,0.1888,3,834,0.0834,0.5825,0
CUST-001204,Starter,51.61,9,Brazil,Other,11,29,26,31,0.0395,-0.3937,1,-0.3553,0.0243,1,1,1,2,1,-1,0.4418,2,411,0.0411,0.3038,1
CUST-001205,Professional,102.22,27,India,HR Tech,12,48,5,13,0.1475,-0.3084,0,0.1029,0.085,1,1,3,1,0,-1,0.3746,4,286,0.0286,0.05,0
CUST-001206,Business,469.23,51,Brazil,SaaS,10,33,12,15,0.0642,0.0631,2,0.404,0.1465,3,0,1,0,1,-1,0.274,2,209,0.0209,0.9214,0
CUST-001207,Professional,135.99,35,Brazil,Other,12,34,3,10,0.2113,0.0848,0,0.4166,0.0633,1,1,1,1,1,-1,0.1484,5,1186,0.1186,0.4093,1
CUST-001208,Professional,121.72,14,Canada,PropTech,9,26,3,5,0.2635,-0.2477,0,0.3181,0.0949,4,0,0,2,0,-1,0.5983,6,110,0.011,0.4539,0
CUST-001209,Starter,46.08,9,UK,E-Commerce,12,32,2,3,-0.5225,-0.1435,2,-0.1474,0.0987,2,0,0,0,0,-1,0.4682,1,576,0.0576,0.6913,1
CUST-001210,Enterprise,4876.18,7,France,HealthTech,15,37,11,19,-0.2563,-0.4591,0,-0.1601,0.0708,5,0,0,0,1,-1,0.2377,2,75,0.0075,0.2915,0
CUST-001211,Professional,200.84,2,US,E-Commerce,5,25,29,34,-0.0694,0.3443,2,0.4182,0.0663,2,1,4,0,1,-1,0.7397,2,1149,0.1149,0.3826,0
CUST-001212,Professional,224.51,2,India,E-Commerce,17,41,2,9,-0.0068,-0.325,2,0.4248,0.127,4,0,0,0,2,-1,0.2392,4,167,0.0167,0.7196,0
CUST-001213,Starter,46.82,20,US,Other,10,32,0,9,-0.201,0.1356,1,0.0312,0.0241,4,0,0,1,2,-1,0.0603,1,232,0.0232,0.071,0
CUST-001214,Business,593.09,5,India,FinTech,1,21,11,19,0.2736,-0.0087,1,-0.0705,0.3068,4,0,0,0,0,-1,0.4275,3,101,0.0101,0.05,0
CUST-001215,Professional,103.63,5,US,SaaS,10,32,6,6,0.594,0.3224,2,0.5669,0.156,2,1,3,0,0,-1,0.2267,8,1359,0.1359,0.386,0
CUST-001216,Starter,54.02,84,US,Other,8,26,22,22,0.0558,-0.1981,1,-0.044,0.1029,2,0,1,0,0,-1,0.403,4,1093,0.1093,0.1547,0
CUST-001217,Starter,53.18,3,US,SaaS,11,29,2,6,0.0253,0.0153,1,0.3984,0.1623,0,2,3,1,2,-1,0.3407,2,320,0.032,0.3894,0
CUST-001218,Professional,130.57,2,US,Legal Tech,7,36,0,8,0.2548,-0.4246,1,0.0453,0.0153,1,2,0,0,0,-1,0.1296,1,15,0.0015,0.2487,0
CUST-001219,Professional,251.86,1,India,FinTech,7,28,4,10,-0.5598,-0.4846,0,-0.319,0.1935,4,1,1,1,0,-1,0.1633,3,1174,0.1174,0.4997,0
CUST-001220,Starter,53.63,15,Canada,Other,2,35,0,6,0.0085,0.1491,4,0.7449,0.1186,3,0,2,0,2,-1,0.6762,3,1643,0.1643,0.39,0
CUST-001221,Enterprise,2686.48,17,Germany,EdTech,6,37,2,3,0.2937,-0.4463,0,0.148,0.1201,1,1,0,1,2,-1,0.4616,2,36,0.0036,0.1351,0
CUST-001222,Starter,36.35,8,US,E-Commerce,2,33,0,2,-0.1929,-0.0571,1,-0.1843,0.2669,1,0,0,0,0,-1,0.14,5,469,0.0469,0.113,0
CUST-001223,Professional,209.43,13,US,Legal Tech,9,35,1,4,-0.368,0.2528,0,-0.4563,0.0008,3,2,2,1,2,-1,0.3221,2,1559,0.1559,0.4747,0
CUST-001224,Enterprise,4134.86,27,US,FinTech,7,21,0,1,-0.0557,0.1867,1,-0.416,0.0145,3,0,4,0,0,-1,0.3058,5,596,0.0596,0.4373,1
CUST-001225,Professional,155.4,30,US,Other,3,27,21,30,-0.0182,-0.1661,1,-0.0492,0.1597,1,0,4,2,0,-1,0.2629,2,363,0.0363,0.6088,1
CUST-001226,Professional,142.76,57,Netherlands,PropTech,5,22,2,10,-0.2726,-0.3971,0,0.8701,0.0146,1,0,1,0,1,-1,0.1707,3,209,0.0209,0.8878,0
CUST-001227,Starter,55.1,31,US,HR Tech,4,33,4,8,0.6288,0.1274,1,-0.1339,0.4131,1,2,1,0,1,-1,0.1562,2,673,0.0673,0.3375,0
CUST-001228,Starter,36.77,14,UK,HR Tech,3,33,16,22,-0.1436,0.3356,2,0.679,0.0288,2,0,1,1,0,-1,0.3931,2,2197,0.2197,0.5478,0
CUST-001229,Enterprise,3833.15,3,US,SaaS,5,22,7,15,-0.3461,-0.1656,1,0.0477,0.1597,0,3,0,0,2,-1,0.5006,2,509,0.0509,0.2364,0
CUST-001230,Professional,220.07,1,US,FinTech,1,19,6,10,-0.0281,-0.2008,3,-0.3725,0.0781,5,1,2,0,0,-1,0.4711,6,351,0.0351,0.7147,0
CUST-001231,Business,451.25,1,Germany,E-Commerce,7,28,8,13,0.2724,-0.1312,0,-0.0893,0.123,2,0,0,0,1,-1,0.5983,1,91,0.0091,0.0856,0
CUST-001232,Starter,30.83,19,France,E-Commerce,2,35,12,15,0.0052,0.1429,1,-0.4124,0.3604,3,2,2,1,1,-1,0.5388,3,987,0.0987,0.4014,0
CUST-001233,Starter,60.01,29,US,HealthTech,2,28,14,21,0.1457,0.3071,1,-0.2424,0.2759,1,1,2,0,1,-1,0.2809,3,242,0.0242,0.642,0
CUST-001234,Starter,43.71,12,US,HR Tech,6,26,7,7,-0.2615,-0.3099,1,-0.2543,0.0301,0,1,1,0,0,-1,0.4125,1,733,0.0733,0.1581,0
CUST-001235,Professional,116.29,1,UK,Legal Tech,11,40,15,15,0.4463,-0.3746,2,-0.6615,0.3481,3,2,2,0,1,-1,0.2428,5,213,0.0213,0.2052,0
CUST-001236,Starter,66.97,13,US,FinTech,2,38,5,9,0.1685,0.585,2,0.7051,0.1096,0,0,0,0,2,-1,0.1843,3,64,0.0064,0.5809,0
CUST-001237,Business,587.43,49,US,E-Commerce,9,34,2,11,0.3143,-0.0443,0,0.1844,0.0713,1,2,0,0,2,-1,0.6737,1,552,0.0552,0.3726,0
CUST-001238,Professional,190.92,16,Singapore,HealthTech,16,45,14,22,0.1095,0.0632,2,-0.1745,0.0065,3,3,0,0,1,-1,0.3749,8,394,0.0394,0.3931,0
CUST-001239,Enterprise,2328.85,29,France,FinTech,8,27,5,6,0.2475,-0.173,0,0.1887,0.1418,2,2,0,1,0,-1,0.2498,6,81,0.0081,0.333,0
CUST-001240,Starter,60.37,28,Germany,MarTech,2,24,16,18,-0.2619,0.1225,0,-0.2342,0.0346,1,1,1,2,0,-1,0.3436,3,884,0.0884,0.8188,1
CUST-001241,Business,579.89,48,UK,E-Commerce,9,34,0,7,-0.1474,0.24,2,-0.9684,0.1155,1,0,2,0,1,-1,0.7859,4,180,0.018,0.2274,1
CUST-001242,Business,979.81,26,UK,MarTech,11,38,3,7,0.4039,0.0749,1,1.0,0.1539,4,0,3,1,0,-1,0.3083,1,292,0.0292,0.3735,0
CUST-001243,Business,820.77,24,Germany,FinTech,3,40,20,22,0.4679,0.4352,2,0.1758,0.1476,7,2,4,1,3,-1,0.5346,1,343,0.0343,0.2361,0
CUST-001244,Business,481.03,4,India,E-Commerce,14,37,2,7,-0.3441,-0.0817,1,-0.1356,0.181,1,3,0,0,1,-1,0.4433,3,141,0.0141,0.3804,1
CUST-001245,Business,649.02,1,India,MarTech,13,35,19,24,0.0749,-0.0657,0,-0.6736,0.1573,1,1,1,0,1,-1,0.4594,6,348,0.0348,0.459,0
CUST-001246,Professional,176.08,13,US,EdTech,12,33,21,25,-0.1293,0.0579,0,-0.4977,0.0099,0,2,1,0,1,-1,0.2316,3,35,0.0035,0.6057,0
CUST-001247,Starter,55.71,2,Germany,HealthTech,11,31,14,18,-0.2091,0.1162,2,0.7618,0.3997,3,0,4,1,1,-1,0.3475,1,103,0.0103,0.1505,0
CUST-001248,Starter,71.1,58,UK,Legal Tech,11,33,5,10,0.0855,0.057,2,0.7008,0.2321,0,1,1,0,1,-1,0.5297,4,161,0.0161,0.2249,0
CUST-001249,Enterprise,3541.98,6,Brazil,HR Tech,10,34,7,8,0.3423,-0.3211,0,0.4013,0.1186,1,1,0,0,0,-1,0.4708,2,222,0.0222,0.0533,1
CUST-001250,Professional,111.31,34,France,HealthTech,11,35,14,19,0.1355,0.0781,1,-0.346,0.0914,4,0,2,0,0,-1,0.2828,3,143,0.0143,0.05,1
CUST-001251,Business,792.25,8,Germany,MarTech,12,34,10,11,-0.0959,-0.0935,1,0.704,0.0992,2,2,0,0,0,-1,0.1228,5,318,0.0318,0.6759,0
CUST-001252,Professional,100.65,7,US,E-Commerce,10,35,6,8,0.1545,-0.1452,3,0.2799,0.1143,2,0,1,0,2,-1,0.3169,4,538,0.0538,0.7033,0
CUST-001253,Starter,68.0,49,France,EdTech,4,26,28,29,-0.108,0.0081,2,0.362,0.1094,5,1,0,0,0,-1,0.8602,3,211,0.0211,0.3789,1
CUST-001254,Starter,62.33,8,US,EdTech,5,26,8,8,0.1236,-0.2404,0,0.2785,0.1644,4,0,1,0,1,-1,0.5309,4,19,0.0019,0.5129,0
CUST-001255,Professional,160.76,8,US,HR Tech,11,30,25,25,0.4189,-0.2838,2,-0.5028,0.2796,0,0,3,1,0,-1,0.2425,1,502,0.0502,0.2331,0
CUST-001256,Professional,157.49,2,US,EdTech,2,35,0,8,-0.6231,-0.6539,2,-0.3793,0.1865,1,0,1,0,2,-1,0.2743,3,1059,0.1059,0.3827,1
CUST-001257,Starter,68.91,19,India,HealthTech,9,30,1,4,0.2392,0.4368,3,-0.1041,0.0407,0,0,1,0,1,-1,0.4101,0,66,0.0066,0.2179,1
CUST-001258,Professional,255.67,6,US,Other,17,43,4,8,-0.4617,0.1389,2,0.3575,0.0183,1,1,0,1,2,-1,0.4855,2,102,0.0102,0.5584,0
CUST-001259,Starter,46.62,15,UK,EdTech,8,25,3,12,0.3685,-0.0292,1,-0.4522,0.1762,1,1,0,2,1,-1,0.3367,3,15,0.0015,0.4146,0
CUST-001260,Professional,158.79,16,Netherlands,HR Tech,14,33,10,16,-0.1911,-0.1668,1,0.0299,0.1029,4,1,2,2,1,-1,0.2378,5,123,0.0123,0.3481,0
CUST-001261,Starter,56.99,22,US,EdTech,9,30,1,2,-0.3653,-0.719,1,0.0294,0.0957,2,1,0,1,0,-1,0.6661,3,175,0.0175,0.3351,0
CUST-001262,Business,404.02,24,Germany,EdTech,3,42,26,35,0.2086,-0.1821,1,0.4171,0.0483,3,0,0,0,1,-1,0.6351,6,304,0.0304,0.5642,0
CUST-001263,Starter,33.13,13,UK,PropTech,12,33,2,10,0.1093,0.179,1,0.3699,0.1067,5,1,1,1,0,-1,0.6204,2,601,0.0601,0.5371,0
CUST-001264,Professional,124.23,7,US,HealthTech,6,39,3,6,-0.2998,0.2355,1,-0.3041,0.1494,2,3,2,0,1,-1,0.1938,4,283,0.0283,0.1145,0
CUST-001265,Starter,38.27,32,Australia,MarTech,5,25,2,11,-0.3759,0.1606,2,0.6787,0.1462,1,1,1,1,1,-1,0.2816,2,226,0.0226,0.4319,0
CUST-001266,Starter,54.6,6,US,SaaS,5,33,6,15,-0.0562,0.0396,2,-0.3653,0.225,1,0,0,0,3,-1,0.6256,2,575,0.0575,0.3319,0
CUST-001267,Starter,78.61,12,Germany,Other,3,22,0,0,-0.3612,0.326,1,0.5369,0.0601,2,0,2,0,0,-1,0.1738,3,517,0.0517,0.5991,0
CUST-001268,Professional,229.52,9,Germany,EdTech,4,22,1,8,-0.3184,-0.0821,0,-0.1201,0.2181,2,0,2,1,2,-1,0.1574,1,275,0.0275,0.4134,0
CUST-001269,Professional,111.26,34,France,Legal Tech,6,34,9,12,0.0347,0.2713,3,0.1656,0.1239,1,0,1,1,0,-1,0.3301,6,206,0.0206,0.3578,1
CUST-001270,Starter,55.28,10,India,EdTech,10,34,1,7,-0.2898,-0.0961,2,0.1904,0.0371,2,2,1,0,0,-1,0.3616,0,238,0.0238,0.3001,0
CUST-001271,Professional,198.33,8,US,PropTech,17,48,1,3,0.128,-0.2203,1,0.1791,0.0769,0,0,0,1,1,-1,0.3359,1,259,0.0259,0.7602,1
CUST-001272,Business,485.5,21,US,MarTech,6,38,11,19,0.447,-0.2514,3,0.3698,0.1295,4,0,1,0,1,-1,0.3656,0,47,0.0047,0.6754,0
CUST-001273,Business,951.16,16,Canada,Legal Tech,4,33,0,4,-0.0446,-0.2661,1,0.2566,0.115,2,0,0,0,2,-1,0.2722,2,100,0.01,0.3751,0
CUST-001274,Starter,51.04,2,Germany,Other,8,28,4,8,0.039,0.1648,2,0.4135,0.0921,3,0,3,0,1,-1,0.4307,1,534,0.0534,0.7331,0
CUST-001275,Professional,297.91,12,Brazil,Legal Tech,9,32,0,2,0.6054,-0.1857,3,0.2858,0.3026,2,0,1,2,0,-1,0.7295,5,1339,0.1339,0.056,0
CUST-001276,Starter,50.0,23,Australia,HealthTech,6,17,2,10,-0.3563,-0.2583,1,-0.4058,0.0083,2,0,2,0,1,-1,0.3783,3,44,0.0044,0.1665,0
CUST-001277,Starter,59.4,84,Brazil,HR Tech,2,41,8,10,0.3574,0.1784,0,0.2079,0.1023,1,1,0,0,2,-1,0.8075,3,64,0.0064,0.1479,0
CUST-001278,Enterprise,1866.67,17,Germany,HR Tech,14,37,0,1,0.3213,0.082,0,-0.1255,0.037,3,2,0,2,0,-1,0.4923,0,51,0.0051,0.3611,0
CUST-001279,Starter,51.71,8,US,Other,8,32,15,23,0.2563,0.2406,0,-0.3437,0.2946,1,1,1,0,1,-1,0.6903,4,147,0.0147,0.229,0
CUST-001280,Professional,146.75,4,Australia,MarTech,10,36,16,24,0.3875,0.1281,0,-0.0159,0.0326,2,1,0,0,2,-1,0.1712,0,786,0.0786,0.05,0
CUST-001281,Professional,266.11,37,UK,HR Tech,2,29,0,9,0.0842,-0.1883,3,0.1733,0.0725,2,0,4,0,2,-1,0.6318,2,903,0.0903,0.6695,0
CUST-001282,Business,869.35,30,US,FinTech,7,33,32,35,-0.1749,0.019,1,0.1999,0.1155,1,1,2,1,2,-1,0.2424,8,1111,0.1111,0.7206,1
CUST-001283,Professional,263.84,4,Brazil,PropTech,5,36,2,5,0.3284,0.0313,3,0.5224,0.1935,0,0,1,1,1,-1,0.1952,3,766,0.0766,0.7493,0
CUST-001284,Starter,65.18,4,Netherlands,Other,7,45,0,9,0.3399,-0.2298,0,0.6229,0.048,2,0,4,0,0,-1,0.6279,3,307,0.0307,0.4738,0
CUST-001285,Starter,70.63,22,UK,Other,7,30,0,5,0.3316,-0.2762,2,0.2345,0.001,2,1,2,1,0,-1,0.2015,4,420,0.042,0.4267,0
CUST-001286,Professional,139.17,6,US,SaaS,11,31,3,11,0.0134,-0.1702,1,0.3068,0.2993,4,1,3,1,0,-1,0.6169,3,577,0.0577,0.2687,1
CUST-001287,Starter,51.6,6,UK,SaaS,9,29,6,13,-0.2149,0.5091,1,0.1381,0.1653,4,0,1,0,0,-1,0.2459,6,142,0.0142,0.3643,0
CUST-001288,Starter,63.59,2,Australia,HealthTech,8,30,2,11,0.0574,-0.1032,0,0.4069,0.0125,1,3,1,0,1,-1,0.1065,1,393,0.0393,0.1447,0
CUST-001289,Starter,60.87,5,Netherlands,HealthTech,7,30,12,14,0.2827,0.3082,0,0.2948,0.0269,3,0,0,1,0,-1,0.3541,2,361,0.0361,0.2733,0
CUST-001290,Starter,64.82,10,US,SaaS,8,38,8,13,0.3073,-0.1172,1,0.0782,0.152,1,1,0,0,0,-1,0.7975,2,727,0.0727,0.5652,0
CUST-001291,Starter,40.21,23,US,HR Tech,17,41,3,9,-0.1289,0.2222,2,0.9608,0.0859,1,0,2,2,1,-1,0.3879,2,133,0.0133,0.3001,0
CUST-001292,Starter,33.92,7,Brazil,E-Commerce,8,32,9,14,0.0946,0.2256,1,-0.1185,0.364,2,0,3,0,1,-1,0.2026,2,1263,0.1263,0.3212,0
CUST-001293,Professional,282.36,7,UK,Other,5,33,19,21,-0.3926,0.2381,1,0.6818,0.133,2,1,0,2,0,-1,0.4687,4,244,0.0244,0.0602,0
CUST-001294,Professional,211.03,6,Germany,FinTech,4,33,0,8,0.2955,0.097,1,-0.4417,0.2011,5,1,0,0,0,-1,0.5134,2,340,0.034,0.4692,0
CUST-001295,Business,491.3,11,Singapore,Other,10,35,2,5,-0.235,0.3443,0,0.4254,0.104,2,1,0,0,0,-1,0.253,4,204,0.0204,0.5208,0
CUST-001296,Starter,68.67,3,US,EdTech,8,32,4,5,0.2356,0.0946,5,0.6746,0.1906,1,0,1,1,0,-1,0.7895,5,61,0.0061,0.4425,0
CUST-001297,Starter,74.75,11,India,MarTech,1,28,4,12,-0.3448,0.4284,1,-0.6629,0.0904,1,0,0,0,1,-1,0.8354,0,97,0.0097,0.4564,1
CUST-001298,Starter,37.48,21,US,PropTech,13,36,5,7,0.3094,-0.405,3,0.1556,0.0609,3,0,1,0,1,-1,0.3006,0,2315,0.2315,0.5198,0
CUST-001299,Professional,262.48,1,UK,E-Commerce,13,41,2,7,0.0966,0.0871,1,0.3862,0.0917,3,0,4,1,1,-1,0.6804,3,215,0.0215,0.7247,0
CUST-001300,Business,958.94,1,Australia,FinTech,8,29,7,11,-0.2344,0.0708,1,0.2008,0.1924,2,1,2,0,1,-1,0.2974,4,61,0.0061,0.5321,0
CUST-001301,Starter,75.92,1,UK,EdTech,2,24,7,8,0.2074,-0.2341,1,0.2513,0.0223,1,3,3,0,2,-1,0.4315,6,294,0.0294,0.0677,0
CUST-001302,Enterprise,4699.55,13,Singapore,HealthTech,8,42,6,6,-0.1771,0.1449,0,0.1545,0.2297,2,0,1,0,0,-1,0.4945,7,73,0.0073,0.4893,0
CUST-001303,Starter,56.32,34,Germany,FinTech,9,22,0,8,0.2249,-0.3725,1,-0.3377,0.065,4,3,1,0,1,-1,0.26,3,477,0.0477,0.4271,1
CUST-001304,Professional,170.24,1,US,SaaS,13,35,4,6,-0.0822,-0.1635,0,1.0,0.2242,2,3,2,0,1,-1,0.4266,3,12,0.0012,0.7167,0
CUST-001305,Business,403.36,49,US,Other,4,26,3,9,-0.5163,-0.4998,4,-0.1014,0.4176,3,1,1,0,0,-1,0.6887,7,411,0.0411,0.3414,0
CUST-001306,Business,435.55,2,UK,FinTech,3,26,4,12,-0.2947,0.3897,2,0.2737,0.1343,1,1,4,0,1,-1,0.9075,3,580,0.058,0.3041,0
CUST-001307,Business,656.3,33,UK,MarTech,5,24,17,25,-0.1291,-0.0579,1,-0.1587,0.0322,2,1,1,1,1,-1,0.2485,4,42,0.0042,0.7285,1
CUST-001308,Business,638.6,11,US,Legal Tech,7,40,4,13,0.4105,0.5417,1,-0.8103,0.1184,2,0,1,1,0,-1,0.3439,1,80,0.008,0.05,0
CUST-001309,Starter,38.24,19,UK,HealthTech,7,23,0,5,0.2703,0.2007,3,-0.2698,0.0671,4,0,1,0,0,-1,0.4815,1,744,0.0744,0.1321,0
CUST-001310,Business,636.29,12,UK,PropTech,7,19,4,11,0.4872,0.112,1,-0.479,0.069,0,0,1,0,2,-1,0.4764,6,273,0.0273,0.0561,0
CUST-001311,Starter,37.73,11,Canada,PropTech,5,27,12,20,0.4961,-0.1466,1,0.5366,0.0864,3,1,3,0,0,-1,0.3223,5,48,0.0048,0.5149,0
CUST-001312,Business,908.27,32,India,FinTech,1,22,10,12,-0.1604,-0.2616,1,-0.1427,0.1009,2,2,1,1,1,-1,0.2156,2,991,0.0991,0.0864,1
CUST-001313,Professional,158.64,25,India,Legal Tech,18,46,5,10,-0.0565,0.1307,3,-0.1056,0.0031,3,0,2,0,0,-1,0.1812,2,667,0.0667,0.4081,0
CUST-001314,Business,758.14,11,US,Other,2,28,2,6,-0.1234,-0.0179,1,-0.3257,0.0034,2,2,1,0,0,-1,0.4273,2,103,0.0103,0.1573,0
CUST-001315,Professional,199.57,2,US,EdTech,15,37,4,10,-0.2015,-0.3348,0,0.1376,0.2475,3,3,2,1,2,-1,0.1931,7,213,0.0213,0.1361,0
CUST-001316,Professional,109.38,2,India,E-Commerce,14,47,5,11,-0.5524,-0.3792,0,-0.1866,0.1366,1,0,1,0,0,-1,0.5392,3,419,0.0419,0.6281,0
CUST-001317,Professional,287.45,29,Germany,Other,11,27,62,70,-0.0044,-0.2397,1,0.4969,0.1048,3,1,0,2,0,-1,0.2717,1,10,0.001,0.3964,1
CUST-001318,Business,715.34,13,US,EdTech,4,34,7,7,-0.3857,0.4552,1,0.2208,0.1641,3,0,2,0,0,-1,0.2869,2,336,0.0336,0.2764,0
CUST-001319,Starter,45.25,11,Australia,E-Commerce,3,40,8,13,-0.0103,0.5533,2,-0.1287,0.1146,0,0,0,0,3,-1,0.603,4,208,0.0208,0.093,0
CUST-001320,Starter,36.91,20,Canada,Legal Tech,7,30,4,8,0.6347,0.0512,1,0.4401,0.1409,2,1,1,1,1,-1,0.3505,2,1300,0.13,0.9687,0
CUST-001321,Starter,45.93,35,Germany,E-Commerce,7,31,3,6,-0.1528,0.0372,1,0.1032,0.1687,1,0,0,0,2,-1,0.2846,5,128,0.0128,0.4266,0
CUST-001322,Starter,30.03,17,US,Other,5,31,11,20,0.0584,-0.0841,2,0.1086,0.2396,3,1,0,0,0,-1,0.6822,1,254,0.0254,0.0809,0
CUST-001323,Business,617.13,25,Canada,MarTech,11,27,4,4,0.272,-0.2336,3,-0.4851,0.018,1,0,3,2,0,-1,0.3659,5,88,0.0088,0.4781,1
CUST-001324,Starter,55.57,26,France,FinTech,10,29,36,39,0.0841,0.3438,0,0.0716,0.0982,3,1,0,0,0,-1,0.5556,3,68,0.0068,0.2912,0
CUST-001325,Enterprise,4551.53,7,Australia,EdTech,11,36,4,13,0.0877,0.4684,2,0.2286,0.065,1,1,0,1,1,-1,0.5755,3,164,0.0164,0.4106,0
CUST-001326,Starter,63.37,5,Canada,MarTech,3,28,0,6,-0.1087,-0.2234,1,0.6334,0.2078,3,0,1,2,2,-1,0.15,1,847,0.0847,0.0807,1
CUST-001327,Starter,34.58,29,Australia,EdTech,9,27,8,11,-0.0696,-0.0207,1,-0.2008,0.1811,1,2,0,0,2,-1,0.3064,2,237,0.0237,0.1727,0
CUST-001328,Business,487.65,8,Germany,FinTech,10,32,0,0,-0.288,-0.1125,2,1.0,0.098,3,1,0,0,0,-1,0.7218,1,103,0.0103,0.6525,0
CUST-001329,Professional,184.62,42,US,HR Tech,6,31,2,11,0.2538,-0.1051,1,0.3227,0.2417,2,0,3,0,1,-1,0.099,4,8,0.0008,0.3813,0
